ddid,tid,did
2110,40,689
2111,58,689
2112,1,689
2113,2,689
2114,45,689
2115,19,689
2116,5,689
2117,90,689
2118,14,689
2119,95,689
2120,34,689
2121,82,689
2122,77,689
2123,97,689
2124,52,689
2125,69,689
2126,51,689
2127,0,689
2128,13,689
2129,17,689
2130,8,689
2131,29,689
2132,30,689
2133,16,689
2134,60,689
2135,56,689
2136,84,909
2137,19,909
2138,59,909
2139,101,909
2140,88,909
2141,35,909
2142,96,909
2143,94,909
2144,29,909
2145,79,909
2146,28,909
2147,27,909
2148,15,909
2149,93,909
2150,62,909
2151,2,909
2152,25,909
2153,83,909
2154,26,909
2155,74,909
2156,13,909
2157,91,909
2158,52,909
2159,54,909
2160,95,909
2161,47,909
2162,76,259
2163,24,259
2164,86,259
2165,36,259
2166,70,259
2167,80,259
2168,55,259
2169,20,981
2170,97,981
2171,30,981
2172,14,981
2173,81,981
2174,32,981
2175,48,981
2176,45,981
2177,79,981
2178,11,981
2179,59,981
2180,60,981
2181,74,981
2182,35,981
2183,72,981
2184,8,981
2185,21,981
2186,56,981
2187,34,981
2188,84,981
2189,17,981
2190,101,981
2191,67,981
2192,77,981
2193,15,981
2194,88,981
2195,63,981
2196,7,981
2197,85,981
2198,38,981
2199,96,981
2200,68,981
2201,75,981
2202,42,981
2203,95,981
2204,54,981
2205,29,981
2206,58,981
2207,16,981
2208,81,790
2209,58,790
2210,63,790
2211,40,790
2212,32,790
2213,23,790
2214,61,790
2215,72,790
2216,68,790
2217,9,790
2218,15,790
2219,0,790
2220,82,790
2221,14,790
2222,62,790
2223,27,790
2224,47,790
2225,4,790
2226,93,790
2227,22,790
2228,16,790
2229,74,790
2230,39,790
2231,46,790
2232,49,790
2233,6,790
2234,10,790
2235,2,790
2236,83,790
2237,79,790
2238,38,790
2239,5,790
2240,34,790
2241,83,927
2242,27,927
2243,100,927
2244,71,927
2245,47,927
2246,69,927
2247,88,927
2248,21,927
2249,46,927
2250,96,927
2251,6,927
2252,91,927
2253,90,927
2254,82,927
2255,74,927
2256,30,927
2257,15,927
2258,20,927
2259,22,927
2260,38,927
2261,0,927
2262,35,927
2263,26,927
2264,40,927
2265,78,927
2266,3,927
2267,37,927
2268,10,927
2269,59,927
2270,5,927
2271,67,927
2272,99,927
2273,81,927
2274,4,927
2275,42,927
2276,61,927
2277,9,927
2278,76,842
2279,24,842
2280,86,842
2281,36,842
2282,70,842
2283,80,842
2284,55,842
2285,81,43
2286,58,43
2287,63,43
2288,40,43
2289,32,43
2290,23,43
2291,61,43
2292,72,43
2293,68,43
2294,9,43
2295,15,43
2296,0,43
2297,82,43
2298,14,43
2299,62,43
2300,27,43
2301,47,43
2302,4,43
2303,93,43
2304,22,43
2305,16,43
2306,74,43
2307,39,43
2308,46,43
2309,49,43
2310,6,43
2311,10,43
2312,2,43
2313,83,43
2314,79,43
2315,38,43
2316,5,43
2317,34,43
2318,33,717
2319,50,717
2320,57,717
2321,66,717
2322,65,717
2323,31,717
2324,73,717
2325,18,717
2326,41,717
2327,43,717
2328,53,717
2329,64,717
2330,87,717
2331,89,717
2332,44,717
2333,25,82
2334,7,82
2335,59,82
2336,94,82
2337,71,82
2338,101,82
2339,23,82
2340,9,82
2341,79,82
2342,52,82
2343,4,82
2344,100,82
2345,11,82
2346,84,82
2347,58,82
2348,10,82
2349,45,82
2350,77,82
2351,75,82
2352,0,82
2353,35,82
2354,67,82
2355,98,82
2356,69,82
2357,1,82
2358,38,82
2359,30,82
2360,85,82
2361,13,82
2362,60,82
2363,34,82
2364,82,82
2365,90,82
2366,33,1035
2367,50,1035
2368,57,1035
2369,66,1035
2370,65,1035
2371,31,1035
2372,73,1035
2373,18,1035
2374,41,1035
2375,43,1035
2376,53,1035
2377,64,1035
2378,87,1035
2379,89,1035
2380,44,1035
2381,85,569
2382,48,569
2383,72,569
2384,99,569
2385,45,569
2386,69,569
2387,32,569
2388,10,569
2389,16,569
2390,101,569
2391,78,569
2392,49,569
2393,12,569
2394,79,569
2395,62,569
2396,95,569
2397,11,569
2398,40,569
2399,3,569
2400,96,569
2401,83,569
2402,14,569
2403,60,569
2404,84,569
2405,46,569
2406,92,569
2407,2,569
2408,98,569
2409,4,569
2410,61,569
2411,34,569
2412,22,569
2413,84,302
2414,19,302
2415,59,302
2416,101,302
2417,88,302
2418,35,302
2419,96,302
2420,94,302
2421,29,302
2422,79,302
2423,28,302
2424,27,302
2425,15,302
2426,93,302
2427,62,302
2428,2,302
2429,25,302
2430,83,302
2431,26,302
2432,74,302
2433,13,302
2434,91,302
2435,52,302
2436,54,302
2437,95,302
2438,47,302
2439,67,127
2440,72,127
2441,10,127
2442,93,127
2443,37,127
2444,62,127
2445,28,127
2446,40,127
2447,58,127
2448,1,127
2449,2,127
2450,45,127
2451,19,127
2452,5,127
2453,90,127
2454,14,127
2455,95,127
2456,34,127
2457,82,127
2458,77,127
2459,97,127
2460,52,127
2461,69,127
2462,51,127
2463,0,127
2464,13,127
2465,17,127
2466,8,127
2467,29,127
2468,30,127
2469,16,127
2470,60,127
2471,56,127
2472,33,667
2473,50,667
2474,57,667
2475,66,667
2476,65,667
2477,31,667
2478,73,667
2479,18,667
2480,41,667
2481,43,667
2482,53,667
2483,64,667
2484,87,667
2485,89,667
2486,44,667
2487,20,291
2488,97,291
2489,30,291
2490,14,291
2491,81,291
2492,32,291
2493,48,291
2494,45,291
2495,79,291
2496,11,291
2497,59,291
2498,60,291
2499,74,291
2500,35,291
2501,72,291
2502,8,291
2503,21,291
2504,56,291
2505,34,291
2506,84,291
2507,17,291
2508,101,291
2509,67,291
2510,77,291
2511,15,291
2512,88,291
2513,63,291
2514,7,291
2515,85,291
2516,38,291
2517,96,291
2518,68,291
2519,75,291
2520,42,291
2521,95,291
2522,54,291
2523,29,291
2524,58,291
2525,16,291
2526,85,411
2527,48,411
2528,72,411
2529,99,411
2530,45,411
2531,69,411
2532,32,411
2533,10,411
2534,16,411
2535,101,411
2536,78,411
2537,49,411
2538,12,411
2539,79,411
2540,62,411
2541,95,411
2542,11,411
2543,40,411
2544,3,411
2545,96,411
2546,83,411
2547,14,411
2548,60,411
2549,84,411
2550,46,411
2551,92,411
2552,2,411
2553,98,411
2554,4,411
2555,61,411
2556,34,411
2557,22,411
2558,33,685
2559,50,685
2560,57,685
2561,66,685
2562,65,685
2563,31,685
2564,73,685
2565,18,685
2566,41,685
2567,43,685
2568,53,685
2569,64,685
2570,87,685
2571,89,685
2572,44,685
2573,76,47
2574,24,47
2575,86,47
2576,36,47
2577,70,47
2578,80,47
2579,55,47
2580,20,525
2581,97,525
2582,30,525
2583,14,525
2584,81,525
2585,32,525
2586,48,525
2587,45,525
2588,79,525
2589,11,525
2590,59,525
2591,60,525
2592,74,525
2593,35,525
2594,72,525
2595,8,525
2596,21,525
2597,56,525
2598,34,525
2599,84,525
2600,17,525
2601,101,525
2602,67,525
2603,77,525
2604,15,525
2605,88,525
2606,63,525
2607,7,525
2608,85,525
2609,38,525
2610,96,525
2611,68,525
2612,75,525
2613,42,525
2614,95,525
2615,54,525
2616,29,525
2617,58,525
2618,16,525
2619,20,1012
2620,97,1012
2621,30,1012
2622,14,1012
2623,81,1012
2624,32,1012
2625,48,1012
2626,45,1012
2627,79,1012
2628,11,1012
2629,59,1012
2630,60,1012
2631,74,1012
2632,35,1012
2633,72,1012
2634,8,1012
2635,21,1012
2636,56,1012
2637,34,1012
2638,84,1012
2639,17,1012
2640,101,1012
2641,67,1012
2642,77,1012
2643,15,1012
2644,88,1012
2645,63,1012
2646,7,1012
2647,85,1012
2648,38,1012
2649,96,1012
2650,68,1012
2651,75,1012
2652,42,1012
2653,95,1012
2654,54,1012
2655,29,1012
2656,58,1012
2657,16,1012
2658,83,1037
2659,27,1037
2660,100,1037
2661,71,1037
2662,47,1037
2663,69,1037
2664,88,1037
2665,21,1037
2666,46,1037
2667,96,1037
2668,6,1037
2669,91,1037
2670,90,1037
2671,82,1037
2672,74,1037
2673,30,1037
2674,15,1037
2675,20,1037
2676,22,1037
2677,38,1037
2678,0,1037
2679,35,1037
2680,26,1037
2681,40,1037
2682,78,1037
2683,3,1037
2684,37,1037
2685,10,1037
2686,59,1037
2687,5,1037
2688,67,1037
2689,99,1037
2690,81,1037
2691,4,1037
2692,42,1037
2693,61,1037
2694,9,1037
2695,76,704
2696,24,704
2697,86,704
2698,36,704
2699,70,704
2700,80,704
2701,55,704
2702,76,35
2703,24,35
2704,86,35
2705,36,35
2706,70,35
2707,80,35
2708,55,35
2709,81,813
2710,58,813
2711,63,813
2712,40,813
2713,32,813
2714,23,813
2715,61,813
2716,72,813
2717,68,813
2718,9,813
2719,15,813
2720,0,813
2721,82,813
2722,14,813
2723,62,813
2724,27,813
2725,47,813
2726,4,813
2727,93,813
2728,22,813
2729,16,813
2730,74,813
2731,39,813
2732,46,813
2733,49,813
2734,6,813
2735,10,813
2736,2,813
2737,83,813
2738,79,813
2739,38,813
2740,5,813
2741,34,813
2742,85,413
2743,48,413
2744,72,413
2745,99,413
2746,45,413
2747,69,413
2748,32,413
2749,10,413
2750,16,413
2751,101,413
2752,78,413
2753,49,413
2754,12,413
2755,79,413
2756,62,413
2757,95,413
2758,11,413
2759,40,413
2760,3,413
2761,96,413
2762,83,413
2763,14,413
2764,60,413
2765,84,413
2766,46,413
2767,92,413
2768,2,413
2769,98,413
2770,4,413
2771,61,413
2772,34,413
2773,22,413
2774,20,73
2775,97,73
2776,30,73
2777,14,73
2778,81,73
2779,32,73
2780,48,73
2781,45,73
2782,79,73
2783,11,73
2784,59,73
2785,60,73
2786,74,73
2787,35,73
2788,72,73
2789,8,73
2790,21,73
2791,56,73
2792,34,73
2793,84,73
2794,17,73
2795,101,73
2796,67,73
2797,77,73
2798,15,73
2799,88,73
2800,63,73
2801,7,73
2802,85,73
2803,38,73
2804,96,73
2805,68,73
2806,75,73
2807,42,73
2808,95,73
2809,54,73
2810,29,73
2811,58,73
2812,16,73
2813,76,1043
2814,24,1043
2815,86,1043
2816,36,1043
2817,70,1043
2818,80,1043
2819,55,1043
2820,85,194
2821,48,194
2822,72,194
2823,99,194
2824,45,194
2825,69,194
2826,32,194
2827,10,194
2828,16,194
2829,101,194
2830,78,194
2831,49,194
2832,12,194
2833,79,194
2834,62,194
2835,95,194
2836,11,194
2837,40,194
2838,3,194
2839,96,194
2840,83,194
2841,14,194
2842,60,194
2843,84,194
2844,46,194
2845,92,194
2846,2,194
2847,98,194
2848,4,194
2849,61,194
2850,34,194
2851,22,194
2852,76,310
2853,24,310
2854,86,310
2855,36,310
2856,70,310
2857,80,310
2858,55,310
2859,76,942
2860,24,942
2861,86,942
2862,36,942
2863,70,942
2864,80,942
2865,55,942
2866,76,1060
2867,24,1060
2868,86,1060
2869,36,1060
2870,70,1060
2871,80,1060
2872,55,1060
2873,33,897
2874,50,897
2875,57,897
2876,66,897
2877,65,897
2878,31,897
2879,73,897
2880,18,897
2881,41,897
2882,43,897
2883,53,897
2884,64,897
2885,87,897
2886,89,897
2887,44,897
2888,22,129
2889,88,129
2890,72,129
2891,13,129
2892,91,129
2893,62,129
2894,35,129
2895,74,129
2896,16,129
2897,23,129
2898,2,129
2899,45,129
2900,32,129
2901,63,129
2902,11,129
2903,77,129
2904,61,129
2905,84,129
2906,39,129
2907,5,129
2908,26,129
2909,58,129
2910,27,129
2911,21,129
2912,96,129
2913,97,129
2914,101,129
2915,92,129
2916,12,129
2917,93,129
2918,85,129
2919,14,129
2920,17,129
2921,51,129
2922,83,129
2923,0,129
2924,33,924
2925,50,924
2926,57,924
2927,66,924
2928,65,924
2929,31,924
2930,73,924
2931,18,924
2932,41,924
2933,43,924
2934,53,924
2935,64,924
2936,87,924
2937,89,924
2938,44,924
2939,81,751
2940,58,751
2941,63,751
2942,40,751
2943,32,751
2944,23,751
2945,61,751
2946,72,751
2947,68,751
2948,9,751
2949,15,751
2950,0,751
2951,82,751
2952,14,751
2953,62,751
2954,27,751
2955,47,751
2956,4,751
2957,93,751
2958,22,751
2959,16,751
2960,74,751
2961,39,751
2962,46,751
2963,49,751
2964,6,751
2965,10,751
2966,2,751
2967,83,751
2968,79,751
2969,38,751
2970,5,751
2971,34,751
2972,67,241
2973,72,241
2974,10,241
2975,93,241
2976,37,241
2977,62,241
2978,28,241
2979,40,241
2980,58,241
2981,1,241
2982,2,241
2983,45,241
2984,19,241
2985,5,241
2986,90,241
2987,14,241
2988,95,241
2989,34,241
2990,82,241
2991,77,241
2992,97,241
2993,52,241
2994,69,241
2995,51,241
2996,0,241
2997,13,241
2998,17,241
2999,8,241
3000,29,241
3001,30,241
3002,16,241
3003,60,241
3004,56,241
3005,83,229
3006,27,229
3007,100,229
3008,71,229
3009,47,229
3010,69,229
3011,88,229
3012,21,229
3013,46,229
3014,96,229
3015,6,229
3016,91,229
3017,90,229
3018,82,229
3019,74,229
3020,30,229
3021,15,229
3022,20,229
3023,22,229
3024,38,229
3025,0,229
3026,35,229
3027,26,229
3028,40,229
3029,78,229
3030,3,229
3031,37,229
3032,10,229
3033,59,229
3034,5,229
3035,67,229
3036,99,229
3037,81,229
3038,4,229
3039,42,229
3040,61,229
3041,9,229
3042,85,916
3043,48,916
3044,72,916
3045,99,916
3046,45,916
3047,69,916
3048,32,916
3049,10,916
3050,16,916
3051,101,916
3052,78,916
3053,49,916
3054,12,916
3055,79,916
3056,62,916
3057,95,916
3058,11,916
3059,40,916
3060,3,916
3061,96,916
3062,83,916
3063,14,916
3064,60,916
3065,84,916
3066,46,916
3067,92,916
3068,2,916
3069,98,916
3070,4,916
3071,61,916
3072,34,916
3073,22,916
3074,20,838
3075,97,838
3076,30,838
3077,14,838
3078,81,838
3079,32,838
3080,48,838
3081,45,838
3082,79,838
3083,11,838
3084,59,838
3085,60,838
3086,74,838
3087,35,838
3088,72,838
3089,8,838
3090,21,838
3091,56,838
3092,34,838
3093,84,838
3094,17,838
3095,101,838
3096,67,838
3097,77,838
3098,15,838
3099,88,838
3100,63,838
3101,7,838
3102,85,838
3103,38,838
3104,96,838
3105,68,838
3106,75,838
3107,42,838
3108,95,838
3109,54,838
3110,29,838
3111,58,838
3112,16,838
3113,85,313
3114,48,313
3115,72,313
3116,99,313
3117,45,313
3118,69,313
3119,32,313
3120,10,313
3121,16,313
3122,101,313
3123,78,313
3124,49,313
3125,12,313
3126,79,313
3127,62,313
3128,95,313
3129,11,313
3130,40,313
3131,3,313
3132,96,313
3133,83,313
3134,14,313
3135,60,313
3136,84,313
3137,46,313
3138,92,313
3139,2,313
3140,98,313
3141,4,313
3142,61,313
3143,34,313
3144,22,313
3145,33,6
3146,50,6
3147,57,6
3148,66,6
3149,65,6
3150,31,6
3151,73,6
3152,18,6
3153,41,6
3154,43,6
3155,53,6
3156,64,6
3157,87,6
3158,89,6
3159,44,6
3160,85,344
3161,48,344
3162,72,344
3163,99,344
3164,45,344
3165,69,344
3166,32,344
3167,10,344
3168,16,344
3169,101,344
3170,78,344
3171,49,344
3172,12,344
3173,79,344
3174,62,344
3175,95,344
3176,11,344
3177,40,344
3178,3,344
3179,96,344
3180,83,344
3181,14,344
3182,60,344
3183,84,344
3184,46,344
3185,92,344
3186,2,344
3187,98,344
3188,4,344
3189,61,344
3190,34,344
3191,22,344
3192,67,953
3193,72,953
3194,10,953
3195,93,953
3196,37,953
3197,62,953
3198,28,953
3199,40,953
3200,58,953
3201,1,953
3202,2,953
3203,45,953
3204,19,953
3205,5,953
3206,90,953
3207,14,953
3208,95,953
3209,34,953
3210,82,953
3211,77,953
3212,97,953
3213,52,953
3214,69,953
3215,51,953
3216,0,953
3217,13,953
3218,17,953
3219,8,953
3220,29,953
3221,30,953
3222,16,953
3223,60,953
3224,56,953
3225,22,121
3226,88,121
3227,72,121
3228,13,121
3229,91,121
3230,62,121
3231,35,121
3232,74,121
3233,16,121
3234,23,121
3235,2,121
3236,45,121
3237,32,121
3238,63,121
3239,11,121
3240,77,121
3241,61,121
3242,84,121
3243,39,121
3244,5,121
3245,26,121
3246,58,121
3247,27,121
3248,21,121
3249,96,121
3250,97,121
3251,101,121
3252,92,121
3253,12,121
3254,93,121
3255,85,121
3256,14,121
3257,17,121
3258,51,121
3259,83,121
3260,0,121
3261,76,879
3262,24,879
3263,86,879
3264,36,879
3265,70,879
3266,80,879
3267,55,879
3268,85,213
3269,48,213
3270,72,213
3271,99,213
3272,45,213
3273,69,213
3274,32,213
3275,10,213
3276,16,213
3277,101,213
3278,78,213
3279,49,213
3280,12,213
3281,79,213
3282,62,213
3283,95,213
3284,11,213
3285,40,213
3286,3,213
3287,96,213
3288,83,213
3289,14,213
3290,60,213
3291,84,213
3292,46,213
3293,92,213
3294,2,213
3295,98,213
3296,4,213
3297,61,213
3298,34,213
3299,22,213
3300,67,228
3301,72,228
3302,10,228
3303,93,228
3304,37,228
3305,62,228
3306,28,228
3307,40,228
3308,58,228
3309,1,228
3310,2,228
3311,45,228
3312,19,228
3313,5,228
3314,90,228
3315,14,228
3316,95,228
3317,34,228
3318,82,228
3319,77,228
3320,97,228
3321,52,228
3322,69,228
3323,51,228
3324,0,228
3325,13,228
3326,17,228
3327,8,228
3328,29,228
3329,30,228
3330,16,228
3331,60,228
3332,56,228
3333,85,986
3334,48,986
3335,72,986
3336,99,986
3337,45,986
3338,69,986
3339,32,986
3340,10,986
3341,16,986
3342,101,986
3343,78,986
3344,49,986
3345,12,986
3346,79,986
3347,62,986
3348,95,986
3349,11,986
3350,40,986
3351,3,986
3352,96,986
3353,83,986
3354,14,986
3355,60,986
3356,84,986
3357,46,986
3358,92,986
3359,2,986
3360,98,986
3361,4,986
3362,61,986
3363,34,986
3364,22,986
3365,22,988
3366,88,988
3367,72,988
3368,13,988
3369,91,988
3370,62,988
3371,35,988
3372,74,988
3373,16,988
3374,23,988
3375,2,988
3376,45,988
3377,32,988
3378,63,988
3379,11,988
3380,77,988
3381,61,988
3382,84,988
3383,39,988
3384,5,988
3385,26,988
3386,58,988
3387,27,988
3388,21,988
3389,96,988
3390,97,988
3391,101,988
3392,92,988
3393,12,988
3394,93,988
3395,85,988
3396,14,988
3397,17,988
3398,51,988
3399,83,988
3400,0,988
3401,85,358
3402,48,358
3403,72,358
3404,99,358
3405,45,358
3406,69,358
3407,32,358
3408,10,358
3409,16,358
3410,101,358
3411,78,358
3412,49,358
3413,12,358
3414,79,358
3415,62,358
3416,95,358
3417,11,358
3418,40,358
3419,3,358
3420,96,358
3421,83,358
3422,14,358
3423,60,358
3424,84,358
3425,46,358
3426,92,358
3427,2,358
3428,98,358
3429,4,358
3430,61,358
3431,34,358
3432,22,358
3433,85,230
3434,48,230
3435,72,230
3436,99,230
3437,45,230
3438,69,230
3439,32,230
3440,10,230
3441,16,230
3442,101,230
3443,78,230
3444,49,230
3445,12,230
3446,79,230
3447,62,230
3448,95,230
3449,11,230
3450,40,230
3451,3,230
3452,96,230
3453,83,230
3454,14,230
3455,60,230
3456,84,230
3457,46,230
3458,92,230
3459,2,230
3460,98,230
3461,4,230
3462,61,230
3463,34,230
3464,22,230
3465,81,752
3466,58,752
3467,63,752
3468,40,752
3469,32,752
3470,23,752
3471,61,752
3472,72,752
3473,68,752
3474,9,752
3475,15,752
3476,0,752
3477,82,752
3478,14,752
3479,62,752
3480,27,752
3481,47,752
3482,4,752
3483,93,752
3484,22,752
3485,16,752
3486,74,752
3487,39,752
3488,46,752
3489,49,752
3490,6,752
3491,10,752
3492,2,752
3493,83,752
3494,79,752
3495,38,752
3496,5,752
3497,34,752
3498,81,920
3499,58,920
3500,63,920
3501,40,920
3502,32,920
3503,23,920
3504,61,920
3505,72,920
3506,68,920
3507,9,920
3508,15,920
3509,0,920
3510,82,920
3511,14,920
3512,62,920
3513,27,920
3514,47,920
3515,4,920
3516,93,920
3517,22,920
3518,16,920
3519,74,920
3520,39,920
3521,46,920
3522,49,920
3523,6,920
3524,10,920
3525,2,920
3526,83,920
3527,79,920
3528,38,920
3529,5,920
3530,34,920
3531,67,483
3532,72,483
3533,10,483
3534,93,483
3535,37,483
3536,62,483
3537,28,483
3538,40,483
3539,58,483
3540,1,483
3541,2,483
3542,45,483
3543,19,483
3544,5,483
3545,90,483
3546,14,483
3547,95,483
3548,34,483
3549,82,483
3550,77,483
3551,97,483
3552,52,483
3553,69,483
3554,51,483
3555,0,483
3556,13,483
3557,17,483
3558,8,483
3559,29,483
3560,30,483
3561,16,483
3562,60,483
3563,56,483
3564,76,299
3565,24,299
3566,86,299
3567,36,299
3568,70,299
3569,80,299
3570,55,299
3571,22,107
3572,88,107
3573,72,107
3574,13,107
3575,91,107
3576,62,107
3577,35,107
3578,74,107
3579,16,107
3580,23,107
3581,2,107
3582,45,107
3583,32,107
3584,63,107
3585,11,107
3586,77,107
3587,61,107
3588,84,107
3589,39,107
3590,5,107
3591,26,107
3592,58,107
3593,27,107
3594,21,107
3595,96,107
3596,97,107
3597,101,107
3598,92,107
3599,12,107
3600,93,107
3601,85,107
3602,14,107
3603,17,107
3604,51,107
3605,83,107
3606,0,107
3607,84,1094
3608,19,1094
3609,59,1094
3610,101,1094
3611,88,1094
3612,35,1094
3613,96,1094
3614,94,1094
3615,29,1094
3616,79,1094
3617,28,1094
3618,27,1094
3619,15,1094
3620,93,1094
3621,62,1094
3622,2,1094
3623,25,1094
3624,83,1094
3625,26,1094
3626,74,1094
3627,13,1094
3628,91,1094
3629,52,1094
3630,54,1094
3631,95,1094
3632,47,1094
3633,85,898
3634,48,898
3635,72,898
3636,99,898
3637,45,898
3638,69,898
3639,32,898
3640,10,898
3641,16,898
3642,101,898
3643,78,898
3644,49,898
3645,12,898
3646,79,898
3647,62,898
3648,95,898
3649,11,898
3650,40,898
3651,3,898
3652,96,898
3653,83,898
3654,14,898
3655,60,898
3656,84,898
3657,46,898
3658,92,898
3659,2,898
3660,98,898
3661,4,898
3662,61,898
3663,34,898
3664,22,898
3665,85,491
3666,48,491
3667,72,491
3668,99,491
3669,45,491
3670,69,491
3671,32,491
3672,10,491
3673,16,491
3674,101,491
3675,78,491
3676,49,491
3677,12,491
3678,79,491
3679,62,491
3680,95,491
3681,11,491
3682,40,491
3683,3,491
3684,96,491
3685,83,491
3686,14,491
3687,60,491
3688,84,491
3689,46,491
3690,92,491
3691,2,491
3692,98,491
3693,4,491
3694,61,491
3695,34,491
3696,22,491
3697,33,874
3698,50,874
3699,57,874
3700,66,874
3701,65,874
3702,31,874
3703,73,874
3704,18,874
3705,41,874
3706,43,874
3707,53,874
3708,64,874
3709,87,874
3710,89,874
3711,44,874
3712,20,840
3713,97,840
3714,30,840
3715,14,840
3716,81,840
3717,32,840
3718,48,840
3719,45,840
3720,79,840
3721,11,840
3722,59,840
3723,60,840
3724,74,840
3725,35,840
3726,72,840
3727,8,840
3728,21,840
3729,56,840
3730,34,840
3731,84,840
3732,17,840
3733,101,840
3734,67,840
3735,77,840
3736,15,840
3737,88,840
3738,63,840
3739,7,840
3740,85,840
3741,38,840
3742,96,840
3743,68,840
3744,75,840
3745,42,840
3746,95,840
3747,54,840
3748,29,840
3749,58,840
3750,16,840
3751,81,195
3752,58,195
3753,63,195
3754,40,195
3755,32,195
3756,23,195
3757,61,195
3758,72,195
3759,68,195
3760,9,195
3761,15,195
3762,0,195
3763,82,195
3764,14,195
3765,62,195
3766,27,195
3767,47,195
3768,4,195
3769,93,195
3770,22,195
3771,16,195
3772,74,195
3773,39,195
3774,46,195
3775,49,195
3776,6,195
3777,10,195
3778,2,195
3779,83,195
3780,79,195
3781,38,195
3782,5,195
3783,34,195
3784,33,549
3785,50,549
3786,57,549
3787,66,549
3788,65,549
3789,31,549
3790,73,549
3791,18,549
3792,41,549
3793,43,549
3794,53,549
3795,64,549
3796,87,549
3797,89,549
3798,44,549
3799,83,530
3800,27,530
3801,100,530
3802,71,530
3803,47,530
3804,69,530
3805,88,530
3806,21,530
3807,46,530
3808,96,530
3809,6,530
3810,91,530
3811,90,530
3812,82,530
3813,74,530
3814,30,530
3815,15,530
3816,20,530
3817,22,530
3818,38,530
3819,0,530
3820,35,530
3821,26,530
3822,40,530
3823,78,530
3824,3,530
3825,37,530
3826,10,530
3827,59,530
3828,5,530
3829,67,530
3830,99,530
3831,81,530
3832,4,530
3833,42,530
3834,61,530
3835,9,530
3836,25,1050
3837,7,1050
3838,59,1050
3839,94,1050
3840,71,1050
3841,101,1050
3842,23,1050
3843,9,1050
3844,79,1050
3845,52,1050
3846,4,1050
3847,100,1050
3848,11,1050
3849,84,1050
3850,58,1050
3851,10,1050
3852,45,1050
3853,77,1050
3854,75,1050
3855,0,1050
3856,35,1050
3857,67,1050
3858,98,1050
3859,69,1050
3860,1,1050
3861,38,1050
3862,30,1050
3863,85,1050
3864,13,1050
3865,60,1050
